symbol,day_name,hour_label,hour,account_name,total_trades,total_net_pnl,avg_pnl_trade,std_pnl,wins,win_rate
CL,Thu,00:00,0,TS_6,22,2719.9999392032623,123.63636087287556,385.64163918228763,17,77.27272727272727
CL,Thu,01:00,1,3Q_sim16,12,219.9999950826168,18.3333329235514,389.424586245096,9,75.0
CL,Thu,02:00,2,3Q_sim16,17,1709.9999617785215,100.58823304579539,311.8387051118306,15,88.23529411764706
CL,Thu,03:00,3,3Q_sim16,19,709.9999841302633,37.36842021738228,477.09585793719646,15,78.94736842105263
CL,Thu,04:00,4,TM_2,20,2629.999941214919,131.49999706074595,390.30722518547924,17,85.0
CL,Thu,05:00,5,3Q_sim15,26,139.99999687075615,5.3846152642598515,541.1264483130246,18,69.23076923076923
CL,Thu,06:00,6,TM_2,27,2879.9999356269836,106.66666428248088,313.14778312778475,23,85.18518518518519
CL,Thu,07:00,7,3Q_sim7,13,7949.999822303653,611.5384478695117,1317.793872955691,10,76.92307692307693
CL,Thu,08:00,8,3Q_sim16,10,-229.9999948590994,-22.99999948590994,536.760849301253,8,80.0
CL,Thu,09:00,9,3Q_sim16,54,6209.9998611956835,114.9999974295497,1048.4737100513814,42,77.77777777777779
CL,Thu,10:00,10,TM_2,76,-1249.9999720603228,-16.4473680534253,475.65449689062905,55,72.36842105263158
CL,Thu,11:00,11,3Q_sim16,34,-1749.9999608844519,-51.47058708483682,445.5172743574439,24,70.58823529411765
CL,Thu,12:00,12,TS_4,16,1549.9999653548002,96.87499783467501,211.49369100227355,14,87.5
CL,Thu,13:00,13,3Q_sim16,17,1099.999975413084,64.705880906652,344.63961652502076,15,88.23529411764706
CL,Thu,14:00,14,TM_2,58,5369.999879971147,92.58620482708874,325.71949504081294,47,81.03448275862068
CL,Thu,15:00,15,TM_2,16,379.9999915063381,23.749999469146132,350.06427198703335,13,81.25
CL,Thu,16:00,16,3Q_sim16,27,4739.999894052744,175.5555516315831,386.347118394168,22,81.48148148148148
CL,Thu,18:00,18,3Q_sim13,23,5119.999885559082,222.6086906764818,594.743761875855,17,73.91304347826086
CL,Thu,19:00,19,3Q_sim13,11,2839.9999365210533,258.18181241100484,483.33875614614067,9,81.81818181818183
CL,Thu,20:00,20,IPS_TM_7,16,289.9999935179949,18.12499959487468,421.5561355135232,9,56.25
CL,Thu,21:00,21,TS_6,14,3329.9999255687,237.8571375406214,565.0347524197606,11,78.57142857142857
CL,Thu,22:00,22,3Q_sim15,25,2379.9999468028545,95.19999787211418,529.8200834100651,17,68.0
CL,Thu,23:00,23,IPS_TM_7,11,1889.999957755208,171.8181779777462,340.11227332342366,9,81.81818181818183
CL,Tue,00:00,0,TM_2,10,1469.9999671429396,146.99999671429396,263.2721389052105,9,90.0
CL,Tue,01:00,1,TM_9,11,4749.9998938292265,431.8181721662933,471.6951915061263,10,90.9090909090909
CL,Tue,02:00,2,TM_2,19,-2549.9999430030584,-134.21052331595044,927.0581447166315,14,73.68421052631578
CL,Tue,03:00,3,TM_2,20,5299.9998815357685,264.9999940767884,821.4909240235248,16,80.0
CL,Tue,04:00,4,3Q_sim16,21,69.99999843537807,3.3333332588275275,357.31404621969546,17,80.95238095238095
CL,Tue,05:00,5,3Q_sim16,15,-569.9999872595072,-37.99999915063381,369.7721223389582,12,80.0
CL,Tue,06:00,6,3Q_sim16,13,639.9999856948853,49.230768130375786,257.53515490012063,10,76.92307692307693
CL,Tue,07:00,7,TS_6,112,839.9999812245369,7.499999832361937,348.41338445193446,82,73.21428571428571
CL,Tue,08:00,8,IPS_TM_13,11,1779.9999602138996,161.8181782012636,159.36236224735666,10,90.9090909090909
CL,Tue,09:00,9,TS_6,160,-9009.999798610806,-56.31249874131754,302.1071046516073,110,68.75
CL,Tue,10:00,10,TM_2,54,899.9999798834324,16.666666294137638,825.5198292005225,42,77.77777777777779
CL,Tue,11:00,11,3Q_sim16,14,-949.9999787658453,-67.85714134041753,438.9003393392711,11,78.57142857142857
CL,Tue,12:00,12,IPS_TM_13,13,1599.9999642372131,123.07692032593947,136.0382645769537,12,92.3076923076923
CL,Tue,13:00,13,3Q_sim16,44,-209.99999530613422,-4.772727166048505,586.3306684011869,36,81.81818181818183
CL,Tue,14:00,14,3Q_sim16,24,3349.999925121665,139.58333021340272,147.1609309959552,21,87.5
CL,Tue,15:00,15,3Q_sim16,14,1069.9999760836363,76.42856972025973,190.77199589305408,10,71.42857142857143
CL,Tue,16:00,16,TS_6,31,20369.99954469502,657.0967595062909,1915.294875382818,23,74.19354838709677
CL,Tue,18:00,18,TS_6,38,94059.99789759517,2475.263102568294,2352.5589185495637,36,94.73684210526315
CL,Tue,19:00,19,TM_2,72,3389.9999242275953,47.083332280938826,1353.7401589950114,50,69.44444444444444
CL,Tue,20:00,20,PB_2,13,1249.9999720603228,96.1538440046402,231.89574946877005,10,76.92307692307693
CL,Tue,21:00,21,PB_2,14,1379.9999691545963,98.57142636818546,207.06212439283942,12,85.71428571428571
CL,Tue,22:00,22,TS_6,23,5719.999872148037,248.69564661513203,209.61662260076235,22,95.65217391304348
CL,Tue,23:00,23,3Q_sim15,25,2519.9999436736107,100.79999774694443,432.24143521253916,18,72.0
CL,Wed,00:00,0,TS_6,20,3099.9999307096004,154.99999653548002,152.67784801249903,17,85.0
CL,Wed,01:00,1,TS_5,10,1369.9999693781137,136.99999693781137,331.8650923508696,8,80.0
CL,Wed,02:00,2,TM_2,17,8419.999811798334,495.2941065763726,1078.5297485873814,16,94.11764705882352
CL,Wed,03:00,3,IPS_TM_7,33,4839.99989181757,146.6666633884112,263.7667787203593,28,84.84848484848484
CL,Wed,04:00,4,3Q_sim16,26,1069.9999760836363,41.15384523398601,400.29315285371786,22,84.61538461538461
CL,Wed,05:00,5,TS_6,108,2699.999939650297,24.999999441206455,291.0872238919618,73,67.5925925925926
CL,Wed,06:00,6,TM_2,15,2639.9999409914017,175.99999606609344,430.41175336272346,13,86.66666666666667
CL,Wed,07:00,7,3Q_sim16,19,-169.9999962002039,-8.947368221063362,432.5749001810162,15,78.94736842105263
CL,Wed,08:00,8,TS_6,153,859.9999807775021,5.620914907042497,295.99926006453467,106,69.28104575163398
CL,Wed,09:00,9,3Q_sim16,19,519.9999883770943,27.368420440899698,423.3574977900977,15,78.94736842105263
CL,Wed,10:00,10,3Q_sim16,30,4079.9999088048935,135.99999696016312,257.0871255991352,27,90.0
CL,Wed,11:00,11,3Q_sim16,17,1839.999958872795,108.2352916983997,150.42586268631734,14,82.35294117647058
CL,Wed,12:00,12,3Q_sim19,10,-399.9999910593033,-39.99999910593033,523.5349812917575,7,70.0
CL,Wed,13:00,13,3Q_sim16,19,2139.9999521672726,112.63157642985645,312.193702568903,16,84.21052631578947
CL,Wed,14:00,14,3Q_sim7,19,-559.9999874830246,-29.473683551738137,598.9849955523267,14,73.68421052631578
CL,Wed,15:00,15,3Q_sim16,20,1279.9999713897705,63.999998569488525,310.6766738672535,15,75.0
CL,Wed,16:00,16,TS_6,19,-829.9999814480543,-43.684209549897595,436.8474149901778,15,78.94736842105263
CL,Wed,18:00,18,3Q_sim7,28,-4839.99989181757,-172.85713899348463,550.8434967068754,17,60.71428571428571
CL,Wed,19:00,19,3Q_sim14,38,129.99999709427357,3.421052555112462,535.9521657771942,23,60.526315789473685
CL,Wed,20:00,20,IPS_TM_7,15,919.9999794363976,61.333331962426506,604.6470696981727,10,66.66666666666666
CL,Wed,21:00,21,TS_6,13,1369.9999693781137,105.38461302908567,438.4559055932896,12,92.3076923076923
CL,Wed,22:00,22,TS_6,13,159.9999964237213,12.307692032593947,767.3238371868275,10,76.92307692307693
CL,Wed,23:00,23,TM_8,10,709.9999841302633,70.99999841302633,183.99576878567848,8,80.0
ES,Fri,00:00,0,ES-IPS_TM_3,13,1587.5,122.11538461538461,287.0537227481813,12,92.3076923076923
ES,Fri,01:00,1,ES-IPS_TM_5dupl,35,-400.0,-11.428571428571429,678.885680219227,26,74.28571428571429
ES,Fri,02:00,2,ES-TS_4,11,2937.5,267.04545454545456,529.3649711940456,9,81.81818181818183
ES,Fri,03:00,3,ES-TS_6,22,3137.5,142.61363636363637,510.93196667178654,19,86.36363636363636
ES,Fri,04:00,4,ES-TS_2,17,8450.0,497.05882352941177,437.154537976594,16,94.11764705882352
ES,Fri,05:00,5,ES-TS_6,27,1175.0,43.51851851851852,514.8208516166175,23,85.18518518518519
ES,Fri,06:00,6,ES-IPS_TM_6,22,6212.5,282.3863636363636,398.3346861448889,19,86.36363636363636
ES,Fri,07:00,7,ES-TS_2,12,3862.5,321.875,626.8183775298,10,83.33333333333334
ES,Fri,08:00,8,ES-TS_6,125,1600.0,12.8,511.20623481734754,100,80.0
ES,Fri,09:00,9,ES-TS_3,98,6962.5,71.04591836734694,535.1696574944773,78,79.59183673469387
ES,Fri,10:00,10,ES-TS_7,43,5462.5,127.03488372093024,472.1005668104246,34,79.06976744186046
ES,Fri,11:00,11,ES-TS_7,30,1087.5,36.25,571.6954329915959,23,76.66666666666667
ES,Fri,12:00,12,ES-TS_7,20,812.5,40.625,491.9897002291602,16,80.0
ES,Fri,13:00,13,ES-IPS_TM_6,60,3412.5,56.875,738.2606139502293,46,76.66666666666667
ES,Fri,14:00,14,ES-TS_2,190,6587.5,34.671052631578945,500.9475713719313,140,73.68421052631578
ES,Fri,15:00,15,ES-TS_7,32,4737.5,148.046875,372.49309063466467,27,84.375
ES,Mon,00:00,0,ES-TS_6,10,2062.5,206.25,427.25098335495704,9,90.0
ES,Mon,01:00,1,ES-IPS_TM_6,12,1462.5,121.875,621.6986673256953,10,83.33333333333334
ES,Mon,02:00,2,ES-IPS_TM_3,12,3450.0,287.5,498.9762246112261,10,83.33333333333334
ES,Mon,03:00,3,ES-IPS_TM_6,14,4425.0,316.07142857142856,1345.0356423236074,11,78.57142857142857
ES,Mon,04:00,4,ES-IPS_TM_6,17,2025.0,119.11764705882354,778.9731528070256,14,82.35294117647058
ES,Mon,05:00,5,ES-TS_6,34,-1437.5,-42.279411764705884,508.6841937363685,27,79.41176470588235
ES,Mon,06:00,6,ES-IPS_TM_6,12,6050.0,504.1666666666667,229.3353373767265,12,100.0
ES,Mon,07:00,7,ES-TS_6,78,7187.5,92.1474358974359,740.9248262207328,62,79.48717948717949
ES,Mon,08:00,8,ES-IPS_TM_6,31,2137.5,68.95161290322581,736.240951895038,23,74.19354838709677
ES,Mon,09:00,9,ES-TS_6,284,-13050.0,-45.95070422535211,535.1524445465009,201,70.77464788732394
ES,Mon,10:00,10,ES-TS_7,14,3037.5,216.96428571428572,369.33565431657223,13,92.85714285714286
ES,Mon,11:00,11,ES-TS_7,23,1887.5,82.06521739130434,442.21206102615076,19,82.6086956521739
ES,Mon,12:00,12,ES-TS_6,381,-16637.5,-43.66797900262467,339.4917069343825,278,72.96587926509186
ES,Mon,13:00,13,ES-TS_2,191,5075.0,26.57068062827225,399.7048502912823,142,74.3455497382199
ES,Mon,14:00,14,ES-TS_3,52,7937.5,152.64423076923077,366.86717338464587,42,80.76923076923077
ES,Mon,15:00,15,ES-TS_6,533,-24375.0,-45.73170731707317,307.32168903757287,362,67.91744840525328
ES,Mon,16:00,16,ES-TM_6,19,1050.0,55.26315789473684,109.4744222309806,16,84.21052631578947
ES,Mon,18:00,18,ES-IPS_TM_5dupl,19,-4287.5,-225.6578947368421,609.7938188125461,11,57.89473684210527
ES,Mon,19:00,19,ES-TS_6,11,-100.0,-9.090909090909092,415.52267195556357,8,72.72727272727273
ES,Mon,20:00,20,ES-TS_5,17,4537.5,266.9117647058824,321.55448776675655,15,88.23529411764706
ES,Mon,21:00,21,ES-TM_2,44,7900.0,179.54545454545453,439.51852380708146,36,81.81818181818183
ES,Mon,22:00,22,ES-TM_10,36,-212.5,-5.902777777777778,404.4560512844813,25,69.44444444444444
ES,Mon,23:00,23,ES-TM_9,13,5850.0,450.0,569.9735008460189,11,84.61538461538461
ES,Sun,17:00,17,ES-IPS_TM_5,10,3450.0,345.0,400.09547471683413,9,90.0
ES,Sun,18:00,18,ES-TS_6,32,125.0,3.90625,460.00786174032197,26,81.25
ES,Sun,19:00,19,ES-TS_6,25,2275.0,91.0,407.5702904612487,22,88.0
ES,Sun,20:00,20,ES-TM_7,17,6600.0,388.2352941176471,431.1700693189065,15,88.23529411764706
ES,Sun,21:00,21,ES-IPS_TM_6,23,4487.5,195.1086956521739,1061.1337414264406,19,82.6086956521739
ES,Sun,22:00,22,ES-TM_7,11,3312.5,301.1363636363636,940.170439093601,8,72.72727272727273
ES,Sun,23:00,23,ES-IPS_TM_3,11,900.0,81.81818181818181,423.3926825493842,8,72.72727272727273
ES,Thu,00:00,0,ES-TS_4,10,3350.0,335.0,559.3212652651227,9,90.0
ES,Thu,01:00,1,ES-TM_2,28,1000.0,35.714285714285715,374.43961656724633,19,67.85714285714286
