boot_mean_pnl,boot_sortino
-19.95486303726656,-0.026311028862034222
14.754458907825324,0.0196851648897951
17.00923227212513,0.027445986344849526
18.136162108499928,0.024785071858235756
45.87858961103632,0.056730137944075054
21.234561842532788,0.030706171044349393
56.85169715511473,0.06865820454583128
24.2418290461608,0.033557052291417845
91.74341900200632,0.12403923235039414
9.920106302902163,0.015709220168332098
90.24037949183116,0.1041457355208546
-23.39650093477339,-0.03958021526208853
56.436117854788826,0.06949635947066586
-0.5696202404325521,-0.0008479152320965115
78.34122511730374,0.08997250044448497
65.17031209375664,0.07174186278196817
96.60911386271744,0.11205301097446989
-3.2414756796452506,-0.0052763300196364635
48.457094053022686,0.06102657914749904
55.66636722610517,0.06885361637496258
64.22432387351623,0.06792349758892628
98.16126565986569,0.11508633857936502
70.19999843090773,0.08760818298094375
68.7876050792041,0.08405705867626855
-16.295854215462406,-0.02255695916838243
51.91742044690398,0.06771618623278744
26.27237295362272,0.03257571259617229
39.097041722654275,0.04385094559279324
55.3277958395941,0.06756489820958557
85.70016714534842,0.09849206512976756
104.86970868887035,0.12113795346235388
-56.86869321221658,-0.08013944780320492
66.45581246808518,0.07839995961663054
4.548249874623512,0.006103751537302173
18.814087646464078,0.029849975550479545
30.078676690924386,0.03381690323195257
39.52037557852351,0.0483278755771258
84.8937920505654,0.0937213030602991
-14.495320766727039,-0.02046372462824304
-8.939764285841637,-0.012425572924691665
68.26441315093322,0.07776434075764707
1.5469571264738402,0.0021100866524801608
51.39264438020305,0.06218567535059748
34.86028328254048,0.04282757709411238
13.38928716536706,0.020789021490975352
-14.075110287759188,-0.01971767870552903
-57.939813519759035,-0.09420438072205796
77.47078864639977,0.08490259166388976
86.6989376656316,0.09210508578727336
36.49434124963637,0.043002538290248506
65.40560884891224,0.08883237725852042
115.59256403622065,0.11715010783166001
33.19488743695017,0.048244813366714476
12.013482780638862,0.017913888326825736
31.50684241481021,0.03898230128165713
79.14893440109618,0.1013554771118017
11.33767589160997,0.02023615882402258
77.99455977945932,0.08404391973352858
74.75541348506238,0.08131316777570198
-40.80401918846159,-0.057063239701054695
56.80672141934643,0.06783768385676944
75.82978553911472,0.0959287776731123
-6.673324644061015,-0.010460345229260985
100.50119107104571,0.11517750949050283
29.437792974671233,0.0462150262261226
3.414859262243362,0.004691407349343017
90.07173941990825,0.1032855108158182
-66.369273018512,-0.08415424104598196
55.768677477523845,0.06969846419102317
78.23389989156134,0.09328335379246717
24.150696110127814,0.03972203479761562
14.527186436521387,0.025302089383812273
-55.43438789791081,-0.07375503599281306
23.74200579602063,0.030646674302484165
33.4666583801309,0.03934240681194492
95.26044803153472,0.10759480010886818
64.59269906345773,0.07723128215746136
65.24063541544949,0.07782785166948869
39.7974208415817,0.046142253220783296
-24.214290557695303,-0.040099833687179065
25.04993892610733,0.04327213983733878
50.97913208685181,0.05894021575541539
51.89417061921598,0.0680497620386845
48.10786806705723,0.0574823120305029
49.14145064068833,0.06082096575223874
73.7625512982204,0.09544398716747982
6.122920612317981,0.008807531131756797
-37.60736112260014,-0.06368210695800336
31.544060093843832,0.03757936636335571
50.018415088262785,0.0587474437496958
75.95953064541078,0.08530899151913299
79.65516794424207,0.08654105212394558
108.66070875043438,0.12237532553683045
49.621711173177175,0.06009769287141151
66.86963054119873,0.0859573472467401
-16.32704366021936,-0.02480520366685729
-7.370441293991001,-0.013849472665480013
57.71610914420418,0.06429440315141538
-7.878457860475762,-0.010446688348276893
92.35155052473128,0.10516610520462019
66.89469489218133,0.08111806239220352
19.385474427036065,0.031121065201514964
-9.94422438888291,-0.015170028523058763
36.45060599908045,0.04623819016608188
73.93144996040651,0.07515394933858686
56.230157473316744,0.07156581581354982
95.0623757431852,0.10742184088886726
97.89999781176448,0.1055924213497791
-56.933742949311466,-0.07883615682800886
