Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Note	Open Position Quantity	Close Position Quantity	Duration	Commission (C)	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Total Efficiency	Account	Highest Cumulative P/L (C)	Lowest Cumulative P/L (C)	Maximum Runup (C)	Maximum Drawdown (C)
NQM26	Short	2026-04-06  05:50:30.124	2026-04-06  06:46:18.189	24361.75	24308.00	1	3	2	1070.80	723.60	IPS(all)+TM(all+last50)	3	1	00:55:48	4.20	24371.00	24305.00	70.5%	100.0%	1606.60	1675.00	-370.00	1135.00	-185.00	52.4%	TM_6	2862.20	-3072.60	5934.80	-3745.20
NQM26	Short	2026-04-06  05:50:30.124	2026-04-06  06:46:18.665 EP	24361.75	24318.25	1	3	3	865.80	1589.40	IPS(all)+TM(all+last50)	3	0	00:55:48	4.20	24371.00	24281.00	37.0%	100.0%	2472.40 F	3290.00	-555.00	1615.00	-185.00	22.5%	TM_6	2862.20	-3072.60	5934.80	-3745.20
NQM26	Short	2026-04-06  07:10:20.243 BP	2026-04-06  08:46:22.036 EP	24291.75	24333.50	3	3	3	-2517.60	-928.20	IPS(all)+TM(all+last50)	3	0	01:36:01	12.60	24333.50	24282.00	-0.4%	100.0%	-2517.60 F	585.00	-2505.00	585.00	-2505.00	-81.5%	TM_6	2862.20	-3072.60	5934.80	-3790.40
NQM26	Short	2026-04-06  09:01:19.795 BP	2026-04-06  09:29:07.815	24294.00	24265.25	1	3	1	570.80	-357.40	IPS(all)+TM(all+last50)	3	2	00:27:48	4.20	24314.00	24263.75	96.6%	100.0%	570.80	605.00	-400.00	605.00	-400.00	56.8%	TM_6	2862.20	-3072.60	5934.80	-3790.40
NQM26	Short	2026-04-06  09:01:19.795	2026-04-06  09:31:08.055 EP	24294.00	24338.25	2	3	3	-1778.40	-2135.80	IPS(all)+TM(all+last50)	3	0	00:29:48	8.40	24338.25	24257.25	9.2%	100.0%	-1207.60 F	2075.00	-2170.00	1470.00	-1770.00	-41.9%	TM_6	2862.20	-3072.60	5934.80	-4998.00
NQM26	Long	2026-04-06  09:49:10.078 BP	2026-04-06  09:49:34.508 EP	24379.25	24368.75	3	3	3	-642.60	-2778.40	IPS(all)+TM(all+last50)	3	0	00:00:24	12.60	24381.75	24366.50	13.4%	100.0%	-642.60 F	150.00	-765.00	150.00	-765.00	-70.2%	TM_6	2862.20	-3072.60	5934.80	-5640.60
NQM26	Short	2026-04-06  10:10:12.469 BP	2026-04-06  10:10:39.829	24303.50	24286.25	1	3	1	340.80	-2437.60	IPS(all)+TM(all+last50)	3	2	00:00:27	4.20	24303.50	24285.00	92.1%	100.0%	340.80	370.00	0.00	370.00	0.00	92.1%	TM_6	2862.20	-3072.60	5934.80	-5640.60
NQM26	Short	2026-04-06  10:10:12.469	2026-04-06  10:11:44.756 EP	24303.50	24328.00	2	3	3	-988.40	-3426.00	IPS(all)+TM(all+last50)	3	0	00:01:32	8.40	24328.00	24280.00	-0.4%	100.0%	-647.60 F	1310.00	-980.00	940.00	-980.00	-43.2%	TM_6	2862.20	-3426.00	5934.80	-6288.20
NQM26	Short	2026-04-06  10:32:25.102 BP	2026-04-06  10:32:32.782 EP	24356.50	24365.25	3	3	3	-537.60	-3963.60	IPS(all)+TM(all+last50)	3	0	00:00:07	12.60	24365.75	24351.25	2.0%	100.0%	-537.60 F	315.00	-555.00	315.00	-555.00	-61.8%	TM_6	2862.20	-3963.60	5934.80	-6825.80
NQM26	Long	2026-04-06  10:35:29.500 BP	2026-04-06  10:36:08.082 EP	24374.50	24356.75	3	3	3	-1077.60	-5041.20	IPS(all)+TM(all+last50)	3	0	00:00:38	12.60	24383.00	24356.75	-0.8%	100.0%	-1077.60 F	510.00	-1065.00	510.00	-1065.00	-68.4%	TM_6	2862.20	-5041.20	5934.80	-7903.40
NQM26	Short	2026-04-06  10:54:16.214 BP	2026-04-06  10:54:40.532 EP	24288.00	24294.00	3	3	3	-372.60	-5413.80	IPS(all)+TM(all+last50)	3	0	00:00:24	12.60	24294.00	24281.25	-1.6%	100.0%	-372.60 F	405.00	-360.00	405.00	-360.00	-48.7%	TM_6	2862.20	-5413.80	5934.80	-8276.00
